区域,指标名称,年份,指标值
辽宁省,单位农业产值柴油使用量_公斤每万元,1997,52.25
辽宁省,单位农业产值柴油使用量_公斤每万元,1998,45.04
辽宁省,单位农业产值柴油使用量_公斤每万元,1999,32.02
辽宁省,单位农业产值柴油使用量_公斤每万元,2000,41.22
辽宁省,单位农业产值柴油使用量_公斤每万元,2001,40.89
辽宁省,单位农业产值柴油使用量_公斤每万元,2002,36.49
辽宁省,单位农业产值柴油使用量_公斤每万元,2003,36.06
辽宁省,单位农业产值柴油使用量_公斤每万元,2004,34.52
辽宁省,单位农业产值柴油使用量_公斤每万元,2005,35.29
辽宁省,单位农业产值柴油使用量_公斤每万元,2006,34.83
辽宁省,单位农业产值柴油使用量_公斤每万元,2007,35.8
辽宁省,单位农业产值柴油使用量_公斤每万元,2008,34.25
辽宁省,单位农业产值柴油使用量_公斤每万元,2009,37.66
辽宁省,单位农业产值柴油使用量_公斤每万元,2010,35.29
辽宁省,单位农业产值柴油使用量_公斤每万元,2011,32.55
辽宁省,单位农业产值柴油使用量_公斤每万元,2012,31.7
辽宁省,单位工业增加值氮氧化物总量_公斤每万元,2006,9.9
辽宁省,单位工业增加值氮氧化物总量_公斤每万元,2007,8.6
辽宁省,单位工业增加值氮氧化物总量_公斤每万元,2008,7.2
辽宁省,单位工业增加值氮氧化物总量_公斤每万元,2009,6.8
辽宁省,单位工业增加值氮氧化物总量_公斤每万元,2010,5.9
辽宁省,单位工业增加值氮氧化物总量_公斤每万元,2011,5
辽宁省,单位工业增加值氮氧化物总量_公斤每万元,2012,4.5
辽宁省,单位农业产值氨氮排放量_公斤每万元,2011,1.66
辽宁省,单位农业产值氨氮排放量_公斤每万元,2012,1.5
辽宁省,单位农业产值用水量_立方米每万元,1995,1217.6
辽宁省,单位农业产值用水量_立方米每万元,1996,1004.3
辽宁省,单位农业产值用水量_立方米每万元,1997,1027.4
辽宁省,单位农业产值用水量_立方米每万元,1998,849.5
辽宁省,单位农业产值用水量_立方米每万元,1999,837.4
辽宁省,单位农业产值用水量_立方米每万元,2000,792.4
辽宁省,单位农业产值用水量_立方米每万元,2001,718.8
辽宁省,单位农业产值用水量_立方米每万元,2002,656.9
辽宁省,单位农业产值用水量_立方米每万元,2003,616.2
辽宁省,单位农业产值用水量_立方米每万元,2004,585.8
辽宁省,单位农业产值用水量_立方米每万元,2005,554.2
辽宁省,单位农业产值用水量_立方米每万元,2006,544.1
辽宁省,单位农业产值用水量_立方米每万元,2007,523.4
辽宁省,单位农业产值用水量_立方米每万元,2008,487.2
辽宁省,单位农业产值用水量_立方米每万元,2009,472.7
辽宁省,单位农业产值用水量_立方米每万元,2010,440.2
辽宁省,单位农业产值用水量_立方米每万元,2011,414.8
辽宁省,单位农业产值用水量_立方米每万元,2012,403.3
辽宁省,单位农业产值用电量_千瓦时每万元,1995,1071.15
辽宁省,单位农业产值用电量_千瓦时每万元,1996,991.75
辽宁省,单位农业产值用电量_千瓦时每万元,1997,1040.62
辽宁省,单位农业产值用电量_千瓦时每万元,1998,816.72
辽宁省,单位农业产值用电量_千瓦时每万元,1999,861.19
辽宁省,单位农业产值用电量_千瓦时每万元,2000,943.82
辽宁省,单位农业产值用电量_千瓦时每万元,2001,901.64
辽宁省,单位农业产值用电量_千瓦时每万元,2002,941.55
辽宁省,单位农业产值用电量_千瓦时每万元,2003,1003.03
辽宁省,单位农业产值用电量_千瓦时每万元,2004,1079.97
辽宁省,单位农业产值用电量_千瓦时每万元,2005,1163.58
辽宁省,单位农业产值用电量_千瓦时每万元,2006,1332.49
辽宁省,单位农业产值用电量_千瓦时每万元,2007,1515.24
辽宁省,单位农业产值用电量_千瓦时每万元,2008,1507.88
辽宁省,单位农业产值用电量_千瓦时每万元,2009,1472.47
辽宁省,单位农业产值用电量_千瓦时每万元,2010,1761.98
辽宁省,单位农业产值用电量_千瓦时每万元,2011,1693.98
辽宁省,单位农业产值用电量_千瓦时每万元,2012,1646.23
辽宁省,单位工业增加值COD总量_公斤每万元,1998,20.7
辽宁省,单位工业增加值COD总量_公斤每万元,1999,18.8
辽宁省,单位工业增加值COD总量_公斤每万元,2000,16.6
辽宁省,单位工业增加值COD总量_公斤每万元,2001,14.7
辽宁省,单位工业增加值COD总量_公斤每万元,2002,11.7
辽宁省,单位工业增加值COD总量_公斤每万元,2003,9.7
辽宁省,单位工业增加值COD总量_公斤每万元,2004,7.9
辽宁省,单位工业增加值COD总量_公斤每万元,2005,9
辽宁省,单位工业增加值COD总量_公斤每万元,2006,7.8
辽宁省,单位工业增加值COD总量_公斤每万元,2007,6.7
辽宁省,单位工业增加值COD总量_公斤每万元,2008,5.5
辽宁省,单位工业增加值COD总量_公斤每万元,2009,4.7
辽宁省,单位工业增加值COD总量_公斤每万元,2010,3.9
辽宁省,单位工业增加值COD总量_公斤每万元,2011,2.9
辽宁省,单位工业增加值COD总量_公斤每万元,2012,2.6
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,1996,35.8
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,1997,32.8
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,1998,27.7
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,1999,24.2
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2000,22.1
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2001,18.3
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2002,15.7
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2003,14.6
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2004,13
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2005,16.7
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2006,15.4
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2007,13.1
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2008,10.6
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2009,8.7
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2010,7.4
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2011,7.3
辽宁省,单位工业增加值二氧化硫总量_公斤每万元,2012,6.2
重庆市,单位GDP固定资产投资_元每万元,1995,2666.7
重庆市,单位GDP固定资产投资_元每万元,1996,2700.7
重庆市,单位GDP固定资产投资_元每万元,1997,2726.7
重庆市,单位GDP固定资产投资_元每万元,1998,3457.7
重庆市,单位GDP固定资产投资_元每万元,1999,3772.8
重庆市,单位GDP固定资产投资_元每万元,2000,4090.7
重庆市,单位GDP固定资产投资_元每万元,2001,4541
重庆市,单位GDP固定资产投资_元每万元,2002,5003.5
重庆市,单位GDP固定资产投资_元每万元,2003,5585.1
重庆市,单位GDP固定资产投资_元每万元,2004,6023.1
重庆市,单位GDP固定资产投资_元每万元,2005,6296.1
重庆市,单位GDP固定资产投资_元每万元,2006,6161.3
重庆市,单位GDP固定资产投资_元每万元,2007,6688.7
重庆市,单位GDP固定资产投资_元每万元,2008,6868.9
重庆市,单位GDP固定资产投资_元每万元,2009,7985.1
重庆市,单位GDP固定资产投资_元每万元,2010,8439.7
重庆市,单位GDP固定资产投资_元每万元,2011,7464.9
重庆市,单位GDP固定资产投资_元每万元,2012,7656.9
重庆市,单位GDP氨氮排放量_公斤每万元,2001,0.982
重庆市,单位GDP氨氮排放量_公斤每万元,2002,1.259
重庆市,单位GDP氨氮排放量_公斤每万元,2003,1.223
重庆市,单位GDP氨氮排放量_公斤每万元,2004,1.174
重庆市,单位GDP氨氮排放量_公斤每万元,2005,1.051
重庆市,单位GDP氨氮排放量_公斤每万元,2006,0.935
重庆市,单位GDP氨氮排放量_公斤每万元,2007,0.720
重庆市,单位GDP氨氮排放量_公斤每万元,2008,0.579
重庆市,单位GDP氨氮排放量_公斤每万元,2009,0.591
重庆市,单位GDP氨氮排放量_公斤每万元,2010,0.471
重庆市,单位GDP氨氮排放量_公斤每万元,2011,0.659
重庆市,单位GDP氨氮排放量_公斤每万元,2012,0.570
重庆市,单位GDP用水总量_立方米每万元,1995,528.5
重庆市,单位GDP用水总量_立方米每万元,1996,475.6
重庆市,单位GDP用水总量_立方米每万元,1997,428.2
重庆市,单位GDP用水总量_立方米每万元,1998,395.3
重庆市,单位GDP用水总量_立方米每万元,1999,377.1
重庆市,单位GDP用水总量_立方米每万元,2000,354.8
重庆市,单位GDP用水总量_立方米每万元,2001,331.8
重庆市,单位GDP用水总量_立方米每万元,2002,316.2
重庆市,单位GDP用水总量_立方米每万元,2003,297.1
重庆市,单位GDP用水总量_立方米每万元,2004,283
重庆市,单位GDP用水总量_立方米每万元,2005,267.2
重庆市,单位GDP用水总量_立方米每万元,2006,244.4
重庆市,单位GDP用水总量_立方米每万元,2007,223.1
重庆市,单位GDP用水总量_立方米每万元,2008,208.3
重庆市,单位GDP用水总量_立方米每万元,2009,186.8
重庆市,单位GDP用水总量_立方米每万元,2010,161.5
重庆市,单位GDP用水总量_立方米每万元,2011,139.4
重庆市,单位GDP用水总量_立方米每万元,2012,117.3
重庆市,单位GDP能源消耗总量_公斤每万元,1995,1748.5
重庆市,单位GDP能源消耗总量_公斤每万元,1996,1655.7
重庆市,单位GDP能源消耗总量_公斤每万元,1997,2117.4
重庆市,单位GDP能源消耗总量_公斤每万元,1998,2410
重庆市,单位GDP能源消耗总量_公斤每万元,1999,2521.4
重庆市,单位GDP能源消耗总量_公斤每万元,2000,1529.5
重庆市,单位GDP能源消耗总量_公斤每万元,2001,1743
重庆市,单位GDP能源消耗总量_公斤每万元,2002,1413.9
重庆市,单位GDP能源消耗总量_公斤每万元,2003,1443.5
重庆市,单位GDP能源消耗总量_公斤每万元,2004,1538.5
重庆市,单位GDP能源消耗总量_公斤每万元,2005,1855
重庆市,单位GDP能源消耗总量_公斤每万元,2006,1792.5
重庆市,单位GDP能源消耗总量_公斤每万元,2007,1713.2
重庆市,单位GDP能源消耗总量_公斤每万元,2008,1628.5
重庆市,单位GDP能源消耗总量_公斤每万元,2009,1539.4
重庆市,单位GDP能源消耗总量_公斤每万元,2010,1469.1
重庆市,单位GDP能源消耗总量_公斤每万元,2011,1412.5
重庆市,单位GDP能源消耗总量_公斤每万元,2012,1412.4
重庆市,单位农业产值总磷排放量_公斤每万元,2011,1.06
重庆市,单位农业产值总磷排放量_公斤每万元,2012,0.86
重庆市,单位农业产值氨氮排放量_公斤每万元,2011,2.11
重庆市,单位农业产值氨氮排放量_公斤每万元,2012,1.87
重庆市,单位GDP重金属排放量_公斤每亿元,1995,6.9
重庆市,单位GDP重金属排放量_公斤每亿元,1996,6.2
重庆市,单位GDP重金属排放量_公斤每亿元,1997,5.6
重庆市,单位GDP重金属排放量_公斤每亿元,1998,7.6
重庆市,单位GDP重金属排放量_公斤每亿元,1999,7
重庆市,单位GDP重金属排放量_公斤每亿元,2000,5.3
重庆市,单位GDP重金属排放量_公斤每亿元,2001,4.6
重庆市,单位GDP重金属排放量_公斤每亿元,2002,3.4
重庆市,单位GDP重金属排放量_公斤每亿元,2003,3
重庆市,单位GDP重金属排放量_公斤每亿元,2004,6.5
重庆市,单位GDP重金属排放量_公斤每亿元,2005,2.4
重庆市,单位GDP重金属排放量_公斤每亿元,2006,1.7
重庆市,单位GDP重金属排放量_公斤每亿元,2007,1.2
重庆市,单位GDP重金属排放量_公斤每亿元,2008,0.5
重庆市,单位GDP重金属排放量_公斤每亿元,2009,0.1
重庆市,单位GDP重金属排放量_公斤每亿元,2010,0.4
重庆市,单位GDP重金属排放量_公斤每亿元,2011,0.5
重庆市,单位GDP重金属排放量_公斤每亿元,2012,0.4
重庆市,单位产值农药使用量_吨每亿元,1995,38.16040233
重庆市,单位产值农药使用量_吨每亿元,1996,40.17731161
重庆市,单位产值农药使用量_吨每亿元,1997,44.40225576
重庆市,单位产值农药使用量_吨每亿元,1998,46.89682669
重庆市,单位产值农药使用量_吨每亿元,1999,47.45131246
重庆市,单位产值农药使用量_吨每亿元,2000,47.27318391
重庆市,单位产值农药使用量_吨每亿元,2001,47.67883792
重庆市,单位产值农药使用量_吨每亿元,2002,45.83561152
重庆市,单位产值农药使用量_吨每亿元,2003,43.41067437
重庆市,单位产值农药使用量_吨每亿元,2004,41.10862515
重庆市,单位产值农药使用量_吨每亿元,2005,39.22719715
重庆市,单位产值农药使用量_吨每亿元,2006,40.91567885
重庆市,单位产值农药使用量_吨每亿元,2007,38.8
重庆市,单位产值农药使用量_吨每亿元,2008,37.4
重庆市,单位产值农药使用量_吨每亿元,2009,36.9
重庆市,单位产值农药使用量_吨每亿元,2010,33
重庆市,单位产值农药使用量_吨每亿元,2011,30.7
重庆市,单位产值农药使用量_吨每亿元,2012,28
重庆市,单位产值化肥施用量_公斤每万元,1995,164.1
重庆市,单位产值化肥施用量_公斤每万元,1996,168.9
重庆市,单位产值化肥施用量_公斤每万元,1997,183.6
重庆市,单位产值化肥施用量_公斤每万元,1998,183.3
重庆市,单位产值化肥施用量_公斤每万元,1999,182.9
重庆市,单位产值化肥施用量_公斤每万元,2000,183.8
重庆市,单位产值化肥施用量_公斤每万元,2001,181.6
重庆市,单位产值化肥施用量_公斤每万元,2002,174
重庆市,单位产值化肥施用量_公斤每万元,2003,159.1
重庆市,单位产值化肥施用量_公斤每万元,2004,162.7
重庆市,单位产值化肥施用量_公斤每万元,2005,158.7
重庆市,单位产值化肥施用量_公斤每万元,2006,168.2
重庆市,单位产值化肥施用量_公斤每万元,2007,161
重庆市,单位产值化肥施用量_公斤每万元,2008,157.1
重庆市,单位产值化肥施用量_公斤每万元,2009,152.8
重庆市,单位产值化肥施用量_公斤每万元,2010,145.3
