区域,指标名称,年份,指标值
广安市,年末人口_万人,2009,470
广安市,年末人口_万人,2010,466.2
广州市,GDP_万元,2000,23759100
广州市,GDP_万元,2001,26857600
广州市,GDP_万元,2002,30015000
广州市,GDP_万元,2003,34969000
广州市,GDP_万元,2004,41158000
广州市,GDP_万元,2005,51542000
广州市,GDP_万元,2006,60738000
广州市,GDP_万元,2007,71091800
广州市,GDP_万元,2008,82158200
广州市,GDP_万元,2009,91382135
广州市,GDP_万元,2010,107482800
广州市,年末人口_万人,2000,700.69
广州市,年末人口_万人,2001,712.6
广州市,年末人口_万人,2002,720.6
广州市,年末人口_万人,2003,725.2
广州市,年末人口_万人,2004,737.7
广州市,年末人口_万人,2005,750.5
广州市,年末人口_万人,2006,760.7
广州市,年末人口_万人,2007,773.48
广州市,年末人口_万人,2008,784.2
广州市,年末人口_万人,2009,794.62
广州市,年末人口_万人,2010,806.1
庆阳市,GDP_万元,2000,570300
庆阳市,GDP_万元,2001,624900
庆阳市,GDP_万元,2002,473000
庆阳市,GDP_万元,2003,895000
庆阳市,GDP_万元,2004,1083000
庆阳市,GDP_万元,2005,1438000
庆阳市,GDP_万元,2006,1715000
庆阳市,GDP_万元,2007,2008175
庆阳市,GDP_万元,2008,2485000
庆阳市,GDP_万元,2009,3022211
庆阳市,GDP_万元,2010,3576100
庆阳市,年末人口_万人,2000,251.46
庆阳市,年末人口_万人,2001,253.08
庆阳市,年末人口_万人,2002,268.7
庆阳市,年末人口_万人,2003,255.8
庆阳市,年末人口_万人,2004,256.7
庆阳市,年末人口_万人,2005,251.3
庆阳市,年末人口_万人,2006,251.8
庆阳市,年末人口_万人,2007,255.95
庆阳市,年末人口_万人,2008,258.2
庆阳市,年末人口_万人,2009,260.96
庆阳市,年末人口_万人,2010,259.2
廊坊市,GDP_万元,2000,3688200
廊坊市,GDP_万元,2001,4134400
廊坊市,GDP_万元,2002,4600000
廊坊市,GDP_万元,2003,5285000
廊坊市,GDP_万元,2004,6048000
廊坊市,GDP_万元,2005,6212000
廊坊市,GDP_万元,2006,7299000
廊坊市,GDP_万元,2007,8839313
廊坊市,GDP_万元,2008,10514900
廊坊市,GDP_万元,2009,11474791
廊坊市,GDP_万元,2010,13511000
廊坊市,年末人口_万人,2000,378.36
廊坊市,年末人口_万人,2001,381.59
廊坊市,年末人口_万人,2002,384.1
廊坊市,年末人口_万人,2003,387.3
廊坊市,年末人口_万人,2004,389.8
廊坊市,年末人口_万人,2005,396.1
廊坊市,年末人口_万人,2006,400.4
廊坊市,年末人口_万人,2007,401.8554
廊坊市,年末人口_万人,2008,408.3
廊坊市,年末人口_万人,2009,413.3282
廊坊市,年末人口_万人,2010,419
延安市,GDP_万元,2000,978192
延安市,GDP_万元,2001,1062600
延安市,GDP_万元,2002,1188000
延安市,GDP_万元,2003,1428000
延安市,GDP_万元,2004,1918000
延安市,GDP_万元,2005,3706000
延安市,GDP_万元,2006,4531000
延安市,GDP_万元,2007,6100800
延安市,GDP_万元,2008,7132700
延安市,GDP_万元,2009,7282600
延安市,GDP_万元,2010,8854200
延安市,年末人口_万人,2000,196.64
延安市,年末人口_万人,2001,198.15
延安市,年末人口_万人,2002,200.7
延安市,年末人口_万人,2003,205.6
延安市,年末人口_万人,2004,208.8
延安市,年末人口_万人,2005,210.7
延安市,年末人口_万人,2006,215.1
延安市,年末人口_万人,2007,219.5485
延安市,年末人口_万人,2008,223.3
延安市,年末人口_万人,2009,227.511
延安市,年末人口_万人,2010,230.2
延边朝鲜族自治州,GDP_万元,2000,1273500
延边朝鲜族自治州,GDP_万元,2001,1425100
延边朝鲜族自治州,GDP_万元,2002,1550000
延边朝鲜族自治州,GDP_万元,2003,1717000
延边朝鲜族自治州,GDP_万元,2004,1942000
延边朝鲜族自治州,GDP_万元,2005,2122000
延边朝鲜族自治州,GDP_万元,2006,2452000
延边朝鲜族自治州,GDP_万元,2007,3073500
延边朝鲜族自治州,GDP_万元,2008,3797800
延边朝鲜族自治州,GDP_万元,2009,4503400
延边朝鲜族自治州,GDP_万元,2010,5341100
延边朝鲜族自治州,年末人口_万人,2000,218.45
延边朝鲜族自治州,年末人口_万人,2001,218.8
延边朝鲜族自治州,年末人口_万人,2002,218.8
延边朝鲜族自治州,年末人口_万人,2003,218.6
延边朝鲜族自治州,年末人口_万人,2004,217.7
延边朝鲜族自治州,年末人口_万人,2005,217.5
延边朝鲜族自治州,年末人口_万人,2006,217.8
延边朝鲜族自治州,年末人口_万人,2007,218.04
延边朝鲜族自治州,年末人口_万人,2008,218.7
延边朝鲜族自治州,年末人口_万人,2009,217.85
延边朝鲜族自治州,年末人口_万人,2010,219.1
开封市,GDP_万元,2000,2262400
开封市,GDP_万元,2001,2523500
开封市,GDP_万元,2002,2699000
开封市,GDP_万元,2003,2821000
开封市,GDP_万元,2004,3457000
开封市,GDP_万元,2005,4080000
开封市,GDP_万元,2006,4753000
开封市,GDP_万元,2007,5554386
开封市,GDP_万元,2008,6893700
开封市,GDP_万元,2009,7787245
开封市,GDP_万元,2010,9271600
开封市,年末人口_万人,2000,464
开封市,年末人口_万人,2001,467
开封市,年末人口_万人,2002,470.3
开封市,年末人口_万人,2003,473
开封市,年末人口_万人,2004,474.9
开封市,年末人口_万人,2005,477.2
开封市,年末人口_万人,2006,479.5
开封市,年末人口_万人,2007,481.82
开封市,年末人口_万人,2008,484.1
开封市,年末人口_万人,2009,486.296822
开封市,年末人口_万人,2010,504
张家口市,GDP_万元,2000,2439300
张家口市,GDP_万元,2001,2580200
张家口市,GDP_万元,2002,2784000
张家口市,GDP_万元,2003,3199000
张家口市,GDP_万元,2004,4001000
张家口市,GDP_万元,2005,4158000
张家口市,GDP_万元,2006,4842000
张家口市,GDP_万元,2007,5663192
张家口市,GDP_万元,2008,7203700
张家口市,GDP_万元,2009,8003407
张家口市,GDP_万元,2010,9664200
张家口市,年末人口_万人,2000,449.79
张家口市,年末人口_万人,2001,448.94
张家口市,年末人口_万人,2002,450.5
张家口市,年末人口_万人,2003,450.4
张家口市,年末人口_万人,2004,449.8
张家口市,年末人口_万人,2005,418.1
张家口市,年末人口_万人,2006,418.1
张家口市,年末人口_万人,2007,457.1818
张家口市,年末人口_万人,2008,459.7
张家口市,年末人口_万人,2009,462.3078
张家口市,年末人口_万人,2010,466
张家界市,GDP_万元,2000,603700
张家界市,GDP_万元,2001,667100
张家界市,GDP_万元,2002,730000
张家界市,GDP_万元,2003,819000
张家界市,GDP_万元,2004,961000
张家界市,GDP_万元,2005,1106000
张家界市,GDP_万元,2006,1275000
张家界市,GDP_万元,2007,1513300
张家界市,GDP_万元,2008,1839800
张家界市,GDP_万元,2009,2030965
张家界市,GDP_万元,2010,2424800
张家界市,年末人口_万人,2000,155.61
张家界市,年末人口_万人,2001,156.29
张家界市,年末人口_万人,2002,156.8
张家界市,年末人口_万人,2003,157.4
张家界市,年末人口_万人,2004,157.3
张家界市,年末人口_万人,2005,160.1
张家界市,年末人口_万人,2006,161.5
张家界市,年末人口_万人,2007,162.39
张家界市,年末人口_万人,2008,163.95
张家界市,年末人口_万人,2009,165.27
张家界市,年末人口_万人,2010,164.8
张掖市,GDP_万元,2000,640900
张掖市,GDP_万元,2001,688400
张掖市,GDP_万元,2002,728000
张掖市,GDP_万元,2003,836000
张掖市,GDP_万元,2004,996000
张掖市,GDP_万元,2005,1108000
张掖市,GDP_万元,2006,1267000
张掖市,GDP_万元,2007,1466371
张掖市,GDP_万元,2008,1698600
张掖市,GDP_万元,2009,1920761
张掖市,GDP_万元,2010,2127000
张掖市,年末人口_万人,2000,125.76
张掖市,年末人口_万人,2001,126.41
张掖市,年末人口_万人,2002,222.2
张掖市,年末人口_万人,2003,127.3
张掖市,年末人口_万人,2004,127.8
张掖市,年末人口_万人,2005,127.1
张掖市,年末人口_万人,2006,127.4
张掖市,年末人口_万人,2007,128.73
张掖市,年末人口_万人,2008,129.6
张掖市,年末人口_万人,2009,130.36
张掖市,年末人口_万人,2010,130.8
徐州市,GDP_万元,2000,6445000
徐州市,GDP_万元,2001,7157100
徐州市,GDP_万元,2002,7914000
徐州市,GDP_万元,2003,9058000
徐州市,GDP_万元,2004,10958000
徐州市,GDP_万元,2005,12122000
徐州市,GDP_万元,2006,14288000
徐州市,GDP_万元,2007,16795600
徐州市,GDP_万元,2008,20073600
徐州市,GDP_万元,2009,23901600
徐州市,GDP_万元,2010,29421400
徐州市,年末人口_万人,2000,896.45
徐州市,年末人口_万人,2001,901.86
徐州市,年末人口_万人,2002,904.4
徐州市,年末人口_万人,2003,908.7
徐州市,年末人口_万人,2004,916.9
徐州市,年末人口_万人,2005,925.3
徐州市,年末人口_万人,2006,934.7
徐州市,年末人口_万人,2007,940.9468
徐州市,年末人口_万人,2008,946.9
徐州市,年末人口_万人,2009,957.6104
徐州市,年末人口_万人,2010,972.9
德宏傣族景颇族自治州,GDP_万元,2000,368000
德宏傣族景颇族自治州,GDP_万元,2001,382200
德宏傣族景颇族自治州,GDP_万元,2002,384000
德宏傣族景颇族自治州,GDP_万元,2003,415000
德宏傣族景颇族自治州,GDP_万元,2004,491000
德宏傣族景颇族自治州,GDP_万元,2005,589000
德宏傣族景颇族自治州,GDP_万元,2006,704000
德宏傣族景颇族自治州,GDP_万元,2007,841651
德宏傣族景颇族自治州,GDP_万元,2008,996700
德宏傣族景颇族自治州,GDP_万元,2009,1157100
德宏傣族景颇族自治州,GDP_万元,2010,1406300
德宏傣族景颇族自治州,年末人口_万人,2000,101.8
德宏傣族景颇族自治州,年末人口_万人,2001,102.8
德宏傣族景颇族自治州,年末人口_万人,2002,103.8
德宏傣族景颇族自治州,年末人口_万人,2003,104.8
德宏傣族景颇族自治州,年末人口_万人,2004,105.9
德宏傣族景颇族自治州,年末人口_万人,2005,115.1
德宏傣族景颇族自治州,年末人口_万人,2006,116.5
德宏傣族景颇族自治州,年末人口_万人,2007,117.7
德宏傣族景颇族自治州,年末人口_万人,2008,110
德宏傣族景颇族自治州,年末人口_万人,2009,119.4
德宏傣族景颇族自治州,年末人口_万人,2010,121.4
德州市,GDP_万元,2000,3603000
德州市,GDP_万元,2001,4074300
德州市,GDP_万元,2002,4605000
德州市,GDP_万元,2003,5567000
德州市,GDP_万元,2004,6869000
德州市,GDP_万元,2005,8318000
德州市,GDP_万元,2006,10034000
德州市,GDP_万元,2007,11808200
德州市,GDP_万元,2008,14009100
德州市,GDP_万元,2009,14750842.14
德州市,GDP_万元,2010,16578200
德州市,年末人口_万人,2000,535.73
德州市,年末人口_万人,2001,540.37
德州市,年末人口_万人,2002,543.6
德州市,年末人口_万人,2003,546
德州市,年末人口_万人,2004,549.3
德州市,年末人口_万人,2005,537.5
德州市,年末人口_万人,2006,557.9
德州市,年末人口_万人,2007,561.67
德州市,年末人口_万人,2008,564.2
德州市,年末人口_万人,2009,569.01
德州市,年末人口_万人,2010,570.2
德阳市,GDP_万元,2000,2600800
德阳市,GDP_万元,2001,2860100
德阳市,GDP_万元,2002,3151000
德阳市,GDP_万元,2003,3554000
德阳市,GDP_万元,2004,4248000
德阳市,GDP_万元,2005,4622000
德阳市,GDP_万元,2006,5392000
德阳市,GDP_万元,2007,6484000
德阳市,GDP_万元,2008,6950400
德阳市,GDP_万元,2009,7798900
德阳市,GDP_万元,2010,9212700
德阳市,年末人口_万人,2000,379.3
德阳市,年末人口_万人,2001,379.2
德阳市,年末人口_万人,2002,380.1
德阳市,年末人口_万人,2003,380.6
德阳市,年末人口_万人,2004,381
德阳市,年末人口_万人,2005,382.4
德阳市,年末人口_万人,2006,383.8
德阳市,年末人口_万人,2007,385.3
德阳市,年末人口_万人,2008,387.4
德阳市,年末人口_万人,2009,388.4
德阳市,年末人口_万人,2010,389.2
忻州市,GDP_万元,2000,834200
忻州市,GDP_万元,2001,843500
忻州市,GDP_万元,2002,934000
忻州市,GDP_万元,2003,1094000
忻州市,GDP_万元,2004,1296000
忻州市,GDP_万元,2005,1672000
忻州市,GDP_万元,2006,1945000
忻州市,GDP_万元,2007,2572800
忻州市,GDP_万元,2008,3157700
忻州市,GDP_万元,2009,3493072
忻州市,GDP_万元,2010,4374600
忻州市,年末人口_万人,2000,293.83
忻州市,年末人口_万人,2001,296.04
忻州市,年末人口_万人,2002,298.1
忻州市,年末人口_万人,2003,300
忻州市,年末人口_万人,2004,301.9
忻州市,年末人口_万人,2005,291.8
忻州市,年末人口_万人,2006,294
忻州市,年末人口_万人,2007,307.26
忻州市,年末人口_万人,2008,309
忻州市,年末人口_万人,2009,309.67
忻州市,年末人口_万人,2010,307
怀化市,GDP_万元,2000,2104600
怀化市,GDP_万元,2001,2141600
怀化市,GDP_万元,2002,2305000
怀化市,GDP_万元,2003,2496000
怀化市,GDP_万元,2004,2904000
怀化市,GDP_万元,2005,2952000
怀化市,GDP_万元,2006,3339000
怀化市,GDP_万元,2007,4116700
怀化市,GDP_万元,2008,5036900
怀化市,GDP_万元,2009,5594841
怀化市,GDP_万元,2010,6749200
怀化市,年末人口_万人,2000,478.84
怀化市,年末人口_万人,2001,486.6
怀化市,年末人口_万人,2002,489.8
怀化市,年末人口_万人,2003,492.9
怀化市,年末人口_万人,2004,495.3
怀化市,年末人口_万人,2005,498.4
怀化市,年末人口_万人,2006,500
怀化市,年末人口_万人,2007,502.32
怀化市,年末人口_万人,2008,504.63
怀化市,年末人口_万人,2009,508.88
怀化市,年末人口_万人,2010,509.7
怒江傈僳族自治州,GDP_万元,2000,111000
怒江傈僳族自治州,GDP_万元,2001,142726.9372
怒江傈僳族自治州,GDP_万元,2002,166961.1421
怒江傈僳族自治州,GDP_万元,2003,141000
怒江傈僳族自治州,GDP_万元,2004,166000
怒江傈僳族自治州,GDP_万元,2005,242950
怒江傈僳族自治州,GDP_万元,2006,432000
怒江傈僳族自治州,GDP_万元,2007,499666
怒江傈僳族自治州,GDP_万元,2008,436700
怒江傈僳族自治州,GDP_万元,2009,480400
怒江傈僳族自治州,GDP_万元,2010,547500
怒江傈僳族自治州,年末人口_万人,2000,46.3
怒江傈僳族自治州,年末人口_万人,2001,47.047078
怒江傈僳族自治州,年末人口_万人,2002,47.790982
怒江傈僳族自治州,年末人口_万人,2003,47.2
怒江傈僳族自治州,年末人口_万人,2004,48
怒江傈僳族自治州,年末人口_万人,2005,52
怒江傈僳族自治州,年末人口_万人,2006,52.6
怒江傈僳族自治州,年末人口_万人,2007,52.93
怒江傈僳族自治州,年末人口_万人,2008,50.9
怒江傈僳族自治州,年末人口_万人,2009,53.6
怒江傈僳族自治州,年末人口_万人,2010,53.4
恩施土家族苗族自治州,GDP_万元,2000,1209600
恩施土家族苗族自治州,GDP_万元,2001,1267800
恩施土家族苗族自治州,GDP_万元,2002,1301000
恩施土家族苗族自治州,GDP_万元,2003,1408000
恩施土家族苗族自治州,GDP_万元,2004,1642000
恩施土家族苗族自治州,GDP_万元,2005,1730000
恩施土家族苗族自治州,GDP_万元,2006,1895000
恩施土家族苗族自治州,GDP_万元,2007,2103500
恩施土家族苗族自治州,GDP_万元,2008,2491800
恩施土家族苗族自治州,GDP_万元,2009,2942600
恩施土家族苗族自治州,GDP_万元,2010,3511300
恩施土家族苗族自治州,年末人口_万人,2000,377.53
恩施土家族苗族自治州,年末人口_万人,2001,380.15
恩施土家族苗族自治州,年末人口_万人,2002,381
恩施土家族苗族自治州,年末人口_万人,2003,381.8
恩施土家族苗族自治州,年末人口_万人,2004,382.7
恩施土家族苗族自治州,年末人口_万人,2005,384.7
恩施土家族苗族自治州,年末人口_万人,2006,387.9
恩施土家族苗族自治州,年末人口_万人,2007,391.0776
恩施土家族苗族自治州,年末人口_万人,2008,395.3
恩施土家族苗族自治州,年末人口_万人,2009,394.9249
恩施土家族苗族自治州,年末人口_万人,2010,397.6
惠州市,GDP_万元,2000,4403500
惠州市,GDP_万元,2001,4803900
惠州市,GDP_万元,2002,5252000
惠州市,GDP_万元,2003,5910000
惠州市,GDP_万元,2004,6851000
惠州市,GDP_万元,2005,8034000
惠州市,GDP_万元,2006,9350000
惠州市,GDP_万元,2007,11049800
惠州市,GDP_万元,2008,12903600
惠州市,GDP_万元,2009,14147025.68
惠州市,GDP_万元,2010,17299500
惠州市,年末人口_万人,2000,277.8
惠州市,年末人口_万人,2001,280.45
惠州市,年末人口_万人,2002,283
惠州市,年末人口_万人,2003,286.4
惠州市,年末人口_万人,2004,293.2
惠州市,年末人口_万人,2005,297.6
惠州市,年末人口_万人,2006,306.4
惠州市,年末人口_万人,2007,312.9
惠州市,年末人口_万人,2008,318.8
惠州市,年末人口_万人,2009,324.36
惠州市,年末人口_万人,2010,337.3
